label,beijingValue,shanghaiValue,chengduValue,guangzhouValue,shenzhenValue
9/29/2015 3:00,68,6,37,44,120
9/29/2015 4:00,68,9,37,48,104
9/29/2015 5:00,63,11,41,48,80
9/29/2015 6:00,59,5,50,53,77
9/29/2015 7:00,50,5,49,56,103
9/29/2015 8:00,53,9,52,49,99
9/29/2015 9:00,51,10,36,47,99
9/29/2015 10:00,41,10,46,40,75
9/29/2015 11:00,41,8,49,40,48
9/29/2015 12:00,33,8,54,51,17
9/29/2015 13:00,34,17,56,44,16
9/29/2015 14:00,35,13,52,49,9
9/29/2015 15:00,21,10,45,41,9
9/29/2015 16:00,22,6,44,35,10
9/29/2015 17:00,28,1,49,40,16
9/29/2015 18:00,28,1,47,51,17
9/29/2015 19:00,20,6,47,48,27
9/29/2015 20:00,19,7,40,50,43
9/29/2015 21:00,20,2,48,50,50
9/29/2015 22:00,12,3,52,49,77
9/29/2015 23:00,24,9,59,45,91
9/30/2015 0:00,21,9,69,-999,91
9/30/2015 1:00,16,1,77,-999,100
9/30/2015 2:00,24,-4,82,-999,100
9/30/2015 3:00,25,-2,91,-999,113
9/30/2015 4:00,18,2,89,-999,78
9/30/2015 5:00,20,6,94,-999,78
9/30/2015 6:00,25,6,97,-999,67
9/30/2015 7:00,22,9,94,45,60
9/30/2015 8:00,28,14,96,49,68
9/30/2015 9:00,22,13,98,44,93
9/30/2015 10:00,21,20,98,47,150
9/30/2015 11:00,20,5,90,58,195
9/30/2015 12:00,21,8,78,66,133
9/30/2015 13:00,19,16,88,71,115
9/30/2015 14:00,19,11,73,82,49
9/30/2015 15:00,15,15,75,80,46
9/30/2015 16:00,19,19,58,81,41
9/30/2015 17:00,27,28,64,85,30
9/30/2015 18:00,31,27,34,86,57
9/30/2015 19:00,33,30,45,75,79
9/30/2015 20:00,31,29,49,60,64
9/30/2015 21:00,23,28,34,56,79
9/30/2015 22:00,24,25,31,74,62
9/30/2015 23:00,37,20,32,71,73
10/1/2015 0:00,38,31,28,70,42
10/1/2015 1:00,34,24,16,75,37
10/1/2015 2:00,2,22,13,81,39
10/1/2015 3:00,1,25,17,73,20
10/1/2015 4:00,-2,11,12,88,25
10/1/2015 5:00,-1,7,17,88,23
10/1/2015 6:00,4,8,16,92,23
10/1/2015 7:00,3,8,19,87,15
10/1/2015 8:00,0,2,23,80,8
10/1/2015 9:00,6,1,28,72,5
10/1/2015 10:00,5,6,34,68,2
10/1/2015 11:00,5,36,33,68,5
10/1/2015 12:00,6,46,38,69,8
10/1/2015 13:00,5,59,42,52,7
10/1/2015 14:00,3,75,40,25,4
10/1/2015 15:00,4,84,33,35,11
10/1/2015 16:00,5,82,35,34,8
10/1/2015 17:00,12,51,41,34,9
10/1/2015 18:00,10,37,36,41,7
10/1/2015 19:00,18,28,36,36,10
10/1/2015 20:00,21,27,46,32,13
10/1/2015 21:00,19,24,42,29,22
10/1/2015 22:00,26,27,48,15,14
10/1/2015 23:00,22,26,50,12,19
10/2/2015 0:00,24,19,53,12,16
10/2/2015 1:00,23,38,53,20,20
10/2/2015 2:00,21,28,66,18,18
10/2/2015 3:00,19,27,66,24,26
10/2/2015 4:00,13,31,68,23,38
10/2/2015 5:00,17,28,68,31,41
10/2/2015 6:00,22,36,76,31,27
10/2/2015 7:00,19,44,73,31,21
10/2/2015 8:00,19,34,74,34,17
10/2/2015 9:00,18,27,73,29,17
10/2/2015 10:00,13,23,70,29,15
10/2/2015 11:00,14,25,55,28,7
10/2/2015 12:00,13,31,44,33,4
10/2/2015 13:00,13,29,35,32,3
10/2/2015 14:00,15,34,42,31,3
10/2/2015 15:00,12,34,35,27,4
10/2/2015 16:00,16,27,36,32,5
10/2/2015 17:00,18,25,35,30,10
10/2/2015 18:00,28,40,37,36,7
10/2/2015 19:00,40,30,43,33,8
10/2/2015 20:00,45,31,53,37,14
10/2/2015 21:00,42,41,58,36,15
10/2/2015 22:00,51,40,59,35,10
10/2/2015 23:00,39,41,76,38,7
10/3/2015 0:00,24,38,100,38,10
10/3/2015 1:00,6,39,106,38,16
10/3/2015 2:00,7,32,103,34,6
10/3/2015 3:00,8,39,121,31,6
10/3/2015 4:00,5,28,126,32,9
10/3/2015 5:00,4,31,109,30,5
10/3/2015 6:00,7,42,94,27,7
10/3/2015 7:00,17,37,106,32,6
10/3/2015 8:00,13,37,124,28,9
10/3/2015 9:00,16,42,135,30,11
10/3/2015 10:00,20,28,145,29,7
10/3/2015 11:00,17,22,71,27,3
10/3/2015 12:00,20,27,48,31,4
10/3/2015 13:00,16,30,51,30,3
10/3/2015 14:00,17,34,26,28,6
10/3/2015 15:00,18,38,19,24,6
10/3/2015 16:00,29,39,19,25,5
10/3/2015 17:00,33,40,27,22,5
10/3/2015 18:00,32,37,26,21,19
10/3/2015 19:00,36,33,28,29,44
10/3/2015 20:00,41,35,37,22,81
10/3/2015 21:00,49,28,37,17,102
10/3/2015 22:00,56,30,26,15,129
10/3/2015 23:00,63,23,21,17,94
10/4/2015 0:00,68,18,16,20,94
10/4/2015 1:00,64,23,20,12,68
10/4/2015 2:00,67,28,30,13,59
10/4/2015 3:00,66,19,24,12,48
10/4/2015 4:00,72,19,20,11,76
10/4/2015 5:00,63,21,17,10,73
10/4/2015 6:00,60,25,25,8,53
10/4/2015 7:00,55,21,22,10,65
10/4/2015 8:00,57,25,22,8,76
10/4/2015 9:00,61,14,22,7,80
10/4/2015 10:00,71,24,19,8,96
10/4/2015 11:00,76,28,13,8,69
10/4/2015 12:00,76,34,25,12,68
10/4/2015 13:00,102,29,26,8,72
10/4/2015 14:00,111,43,24,6,61
10/4/2015 15:00,130,21,30,14,67
10/4/2015 16:00,145,13,28,11,51
10/4/2015 17:00,155,29,23,12,53
10/4/2015 18:00,171,25,23,16,54
10/4/2015 19:00,182,33,18,16,69
10/4/2015 20:00,191,33,23,18,81
10/4/2015 21:00,205,30,26,9,89
10/4/2015 22:00,195,19,19,8,109
10/4/2015 23:00,190,8,15,10,58
10/5/2015 0:00,170,6,21,9,35
10/5/2015 1:00,162,17,29,6,32
10/5/2015 2:00,157,21,27,6,39
10/5/2015 3:00,161,27,36,6,42
10/5/2015 4:00,147,25,47,5,43
10/5/2015 5:00,148,22,49,10,43
10/5/2015 6:00,143,31,42,7,41
10/5/2015 7:00,144,33,43,7,38
10/5/2015 8:00,136,26,36,9,45
10/5/2015 9:00,152,28,29,11,47
10/5/2015 10:00,180,20,31,12,56
10/5/2015 11:00,210,25,42,16,72
10/5/2015 12:00,211,31,41,19,83
10/5/2015 13:00,206,20,43,17,92
10/5/2015 14:00,202,18,50,18,98
10/5/2015 15:00,200,18,62,3,101
10/5/2015 16:00,242,18,68,6,97
10/5/2015 17:00,201,22,88,19,94
10/5/2015 18:00,203,28,59,23,98
10/5/2015 19:00,242,36,59,13,112
10/5/2015 20:00,276,29,57,17,100
10/5/2015 21:00,316,30,71,23,93
10/5/2015 22:00,319,25,65,23,97
10/5/2015 23:00,332,21,77,19,100
10/6/2015 0:00,345,25,115,16,92
10/6/2015 1:00,356,22,108,20,88
10/6/2015 2:00,344,23,110,27,77
10/6/2015 3:00,338,5,111,18,79
10/6/2015 4:00,275,6,135,21,79
10/6/2015 5:00,276,10,140,16,81
10/6/2015 6:00,261,14,134,20,99
10/6/2015 7:00,255,13,124,18,105
10/6/2015 8:00,238,11,68,17,107
10/6/2015 9:00,213,11,78,19,113
10/6/2015 10:00,214,11,83,23,114
10/6/2015 11:00,206,12,94,20,122
10/6/2015 12:00,209,13,108,22,119
10/6/2015 13:00,211,9,106,30,123
10/6/2015 14:00,248,24,110,38,149
10/6/2015 15:00,270,18,120,37,142
10/6/2015 16:00,278,17,108,44,104
10/6/2015 17:00,264,23,132,54,85
10/6/2015 18:00,307,21,151,54,73
10/6/2015 19:00,331,32,170,56,94
10/6/2015 20:00,282,22,171,71,119
10/6/2015 21:00,260,24,190,61,100
10/6/2015 22:00,223,17,161,55,78
10/6/2015 23:00,221,25,150,44,68
10/7/2015 0:00,263,14,154,33,72
10/7/2015 1:00,309,19,133,40,68
10/7/2015 2:00,287,16,138,42,62
10/7/2015 3:00,278,29,144,36,65
10/7/2015 4:00,288,20,145,35,63
10/7/2015 5:00,282,22,151,29,68
10/7/2015 6:00,262,18,140,16,72
10/7/2015 7:00,265,18,163,16,81
10/7/2015 8:00,253,16,161,13,89
10/7/2015 9:00,267,18,176,16,88
10/7/2015 10:00,280,22,173,9,98
10/7/2015 11:00,286,12,129,12,97
10/7/2015 12:00,271,12,77,8,89
10/7/2015 13:00,252,12,69,20,78
10/7/2015 14:00,220,24,60,13,62
10/7/2015 15:00,206,10,65,9,63
10/7/2015 16:00,209,10,55,15,50
10/7/2015 17:00,226,12,53,17,46
10/7/2015 18:00,261,12,61,22,49
10/7/2015 19:00,285,12,80,19,62
10/7/2015 20:00,13,10,107,16,64
10/7/2015 21:00,9,11,116,17,44
10/7/2015 22:00,4,9,101,17,33
10/7/2015 23:00,3,5,118,16,27
10/8/2015 0:00,3,8,108,20,27
10/8/2015 1:00,2,7,111,27,24
10/8/2015 2:00,5,4,118,29,31
10/8/2015 3:00,5,0,128,31,27
10/8/2015 4:00,3,-4,122,43,11
10/8/2015 5:00,5,-4,131,66,10
10/8/2015 6:00,6,0,149,83,7
10/8/2015 7:00,5,7,171,36,8
10/8/2015 8:00,7,7,177,11,10
10/8/2015 9:00,6,16,169,15,9
10/8/2015 10:00,6,16,159,18,9
10/8/2015 11:00,7,18,120,16,-999
10/8/2015 12:00,6,15,112,19,-999
10/8/2015 13:00,5,15,120,21,-999
10/8/2015 14:00,4,17,84,20,-999
10/8/2015 15:00,7,15,68,21,-999
10/8/2015 16:00,10,16,42,15,-999
10/8/2015 17:00,8,13,49,16,-999
10/8/2015 18:00,11,28,50,20,7
10/8/2015 19:00,14,35,66,21,7
10/8/2015 20:00,14,28,68,27,7
10/8/2015 21:00,14,35,87,24,7
10/8/2015 22:00,25,30,71,31,16
10/8/2015 23:00,37,38,51,27,20
10/9/2015 0:00,37,33,53,27,23
10/9/2015 1:00,33,41,56,31,29
10/9/2015 2:00,33,42,44,32,33
10/9/2015 3:00,24,44,41,33,40
10/9/2015 4:00,22,52,36,28,30
10/9/2015 5:00,43,71,47,27,31
10/9/2015 6:00,49,64,48,29,48
10/9/2015 7:00,53,82,37,34,50
10/9/2015 8:00,36,78,40,31,47
10/9/2015 9:00,17,50,44,21,43
10/9/2015 10:00,7,59,35,23,32
10/9/2015 11:00,9,-999,38,16,27
10/9/2015 12:00,7,-999,30,18,19
10/9/2015 13:00,5,-999,36,18,8
10/9/2015 14:00,-15,-999,35,20,17
10/9/2015 15:00,6,-999,37,24,20
10/9/2015 16:00,6,-999,38,18,6
10/9/2015 17:00,3,-999,43,22,14
10/9/2015 18:00,8,50,37,26,9
10/9/2015 19:00,7,63,46,24,11
10/9/2015 20:00,8,86,53,18,16
10/9/2015 21:00,5,94,57,22,11
10/9/2015 22:00,4,97,56,15,14
10/9/2015 23:00,5,86,59,15,14
10/10/2015 0:00,4,87,59,17,17
10/10/2015 1:00,5,98,53,14,21
10/10/2015 2:00,5,74,64,14,12
10/10/2015 3:00,3,80,63,14,13
10/10/2015 4:00,1,58,73,16,11
10/10/2015 5:00,5,72,67,14,11
10/10/2015 6:00,6,52,61,17,13
10/10/2015 7:00,-999,51,64,11,21
10/10/2015 8:00,-999,38,64,18,14
10/10/2015 9:00,-999,18,67,16,17
10/10/2015 10:00,8,28,69,29,25
10/10/2015 11:00,6,35,60,26,26
10/10/2015 12:00,4,30,59,25,31
10/10/2015 13:00,-999,6,36,27,27
10/10/2015 14:00,-15,9,25,23,25
10/10/2015 15:00,6,12,31,19,16
10/10/2015 16:00,7,24,29,16,20
10/10/2015 17:00,9,-999,20,18,26
10/10/2015 18:00,9,19,36,22,34
10/10/2015 19:00,9,50,42,24,48
10/10/2015 20:00,9,35,42,22,51
10/10/2015 21:00,5,35,44,20,10
10/10/2015 22:00,8,2,52,16,9
10/10/2015 23:00,10,4,85,14,17
10/11/2015 0:00,6,25,84,13,22
10/11/2015 1:00,5,24,88,10,19
10/11/2015 2:00,7,32,93,9,17
10/11/2015 3:00,6,54,76,8,13
10/11/2015 4:00,5,29,74,6,20
10/11/2015 5:00,6,38,80,4,14
10/11/2015 6:00,9,45,80,6,17
10/11/2015 7:00,10,12,77,7,15
10/11/2015 8:00,8,-999,80,5,15
10/11/2015 9:00,8,23,67,7,9
10/11/2015 10:00,7,-999,66,6,6
10/11/2015 11:00,9,14,71,7,3
10/11/2015 12:00,9,36,53,11,4
10/11/2015 13:00,7,26,44,13,7
10/11/2015 14:00,7,40,48,7,6
10/11/2015 15:00,8,60,48,13,6
10/11/2015 16:00,8,55,39,16,6
10/11/2015 17:00,6,54,36,20,7
10/11/2015 18:00,15,57,37,21,11
10/11/2015 19:00,5,68,51,22,24
10/11/2015 20:00,7,78,53,22,21
10/11/2015 21:00,6,42,49,23,34
10/11/2015 22:00,3,61,48,22,45
10/11/2015 23:00,2,80,71,20,58
10/12/2015 0:00,6,-999,81,25,51
10/12/2015 1:00,10,-999,90,31,50
10/12/2015 2:00,6,-999,95,36,52
10/12/2015 3:00,6,-999,104,33,46
10/12/2015 4:00,9,-999,91,36,56
10/12/2015 5:00,12,-999,109,44,61
10/12/2015 6:00,11,-999,112,38,49
10/12/2015 7:00,16,-999,113,36,50
10/12/2015 8:00,17,-999,122,35,60
10/12/2015 9:00,12,-999,145,34,60
10/12/2015 10:00,9,-999,147,35,70
10/12/2015 11:00,10,-999,122,35,46
10/12/2015 12:00,7,-999,64,35,24
10/12/2015 13:00,5,-999,51,29,28
10/12/2015 14:00,5,-999,56,37,8
10/12/2015 15:00,8,-999,50,33,9
10/12/2015 16:00,10,-999,58,39,7
10/12/2015 17:00,12,-999,41,37,18
10/12/2015 18:00,22,-999,52,43,34
10/12/2015 19:00,24,-999,58,44,36
10/12/2015 20:00,26,-999,59,52,56
10/12/2015 21:00,27,-999,68,56,74
10/12/2015 22:00,26,-999,80,59,56
10/12/2015 23:00,33,-999,91,57,45
10/13/2015 0:00,34,-999,105,48,52
10/13/2015 1:00,43,-999,94,46,37
10/13/2015 2:00,26,-999,81,42,37
10/13/2015 3:00,36,-999,103,35,53
10/13/2015 4:00,30,-999,111,34,56
10/13/2015 5:00,30,-999,116,30,35
10/13/2015 6:00,25,-999,116,29,37
10/13/2015 7:00,34,-999,117,32,42
10/13/2015 8:00,30,-999,128,33,52
10/13/2015 9:00,19,-999,149,36,57
10/13/2015 10:00,16,-999,129,31,57
10/13/2015 11:00,15,-999,89,39,-999
10/13/2015 12:00,15,-999,92,35,47
10/13/2015 13:00,15,-999,106,35,39
10/13/2015 14:00,11,-999,90,34,35
10/13/2015 15:00,10,-999,73,37,11
10/13/2015 16:00,22,-999,77,33,20
10/13/2015 17:00,26,-999,73,38,18
10/13/2015 18:00,52,-999,85,42,37
10/13/2015 19:00,69,-999,100,61,60
10/13/2015 20:00,86,-999,126,75,96
10/13/2015 21:00,95,-999,128,96,97
10/13/2015 22:00,106,-999,74,98,117
10/13/2015 23:00,126,-999,67,106,171
10/14/2015 0:00,137,-999,86,123,182
10/14/2015 1:00,122,-999,101,127,150
10/14/2015 2:00,128,-999,110,122,134
10/14/2015 3:00,133,-999,99,126,141
10/14/2015 4:00,106,-999,118,121,108
10/14/2015 5:00,94,-999,129,113,90
10/14/2015 6:00,87,-999,134,96,108
10/14/2015 7:00,88,-999,140,94,102
10/14/2015 8:00,96,-999,142,100,95
10/14/2015 9:00,101,111,144,99,85
10/14/2015 10:00,90,88,126,84,72
10/14/2015 11:00,86,57,102,82,62
10/14/2015 12:00,89,64,101,81,49
10/14/2015 13:00,82,56,109,85,49
10/14/2015 14:00,78,27,95,81,56
10/14/2015 15:00,90,32,98,72,88
10/14/2015 16:00,101,28,99,60,85
10/14/2015 17:00,122,30,99,59,104
10/14/2015 18:00,134,61,95,67,132
10/14/2015 19:00,159,87,110,71,166
10/14/2015 20:00,154,77,110,87,194
10/14/2015 21:00,163,64,115,101,179
10/14/2015 22:00,198,59,119,140,179
10/14/2015 23:00,134,55,114,146,134
10/15/2015 0:00,116,36,110,132,122
10/15/2015 1:00,133,31,127,117,104
10/15/2015 2:00,129,31,114,115,92
10/15/2015 3:00,120,26,123,103,86
10/15/2015 4:00,116,32,162,115,82
10/15/2015 5:00,96,27,154,108,79
10/15/2015 6:00,89,31,140,93,72
10/15/2015 7:00,93,25,157,115,81
10/15/2015 8:00,92,17,148,119,98
10/15/2015 9:00,90,15,161,122,113
10/15/2015 10:00,80,10,170,121,105
10/15/2015 11:00,68,12,149,90,101
10/15/2015 12:00,65,16,136,83,74
10/15/2015 13:00,74,20,113,57,73
10/15/2015 14:00,83,25,93,46,89
10/15/2015 15:00,93,20,103,54,98
10/15/2015 16:00,87,22,110,55,92
10/15/2015 17:00,97,20,108,52,75
10/15/2015 18:00,111,21,109,50,101
10/15/2015 19:00,141,30,118,63,117
10/15/2015 20:00,165,41,126,70,156
10/15/2015 21:00,189,40,140,69,158
10/15/2015 22:00,203,40,172,78,114
10/15/2015 23:00,172,38,183,100,86
10/16/2015 0:00,157,32,196,142,105
10/16/2015 1:00,156,41,171,168,97
10/16/2015 2:00,164,38,164,185,97
10/16/2015 3:00,152,38,164,131,91
10/16/2015 4:00,113,36,167,129,106
10/16/2015 5:00,114,41,162,121,118
10/16/2015 6:00,115,39,147,93,119
10/16/2015 7:00,124,35,146,56,123
10/16/2015 8:00,141,29,138,45,123
10/16/2015 9:00,173,32,113,41,125
10/16/2015 10:00,229,37,96,39,89
10/16/2015 11:00,228,39,96,39,84
10/16/2015 12:00,238,49,113,38,84
10/16/2015 13:00,249,42,116,33,92
10/16/2015 14:00,249,32,108,34,98
10/16/2015 15:00,209,37,98,40,92
10/16/2015 16:00,213,28,93,38,101
10/16/2015 17:00,234,37,78,38,127
10/16/2015 18:00,270,31,105,43,140
10/16/2015 19:00,309,36,127,51,166
10/16/2015 20:00,308,39,128,48,122
10/16/2015 21:00,339,38,109,49,112
10/16/2015 22:00,342,29,106,46,127
10/16/2015 23:00,322,29,107,41,105
10/17/2015 0:00,308,37,111,37,87
10/17/2015 1:00,321,39,108,38,89
10/17/2015 2:00,303,41,117,35,92
10/17/2015 3:00,311,47,126,34,95
10/17/2015 4:00,300,45,140,31,98
10/17/2015 5:00,304,48,157,38,86
10/17/2015 6:00,285,52,143,31,88
10/17/2015 7:00,281,47,136,37,78
10/17/2015 8:00,286,29,102,36,73
10/17/2015 9:00,288,18,114,42,69
10/17/2015 10:00,287,17,114,40,72
10/17/2015 11:00,282,9,117,39,81
10/17/2015 12:00,276,9,82,41,106
10/17/2015 13:00,278,11,91,36,114
10/17/2015 14:00,283,14,67,35,101
10/17/2015 15:00,295,16,45,38,84
10/17/2015 16:00,298,22,35,39,106
10/17/2015 17:00,310,22,37,48,66
10/17/2015 18:00,343,29,46,49,57
10/17/2015 19:00,347,27,55,56,68
10/17/2015 20:00,339,28,50,61,57
10/17/2015 21:00,320,19,57,63,70
10/17/2015 22:00,310,25,50,54,43
10/17/2015 23:00,309,44,51,56,26
10/18/2015 0:00,260,46,41,43,30
10/18/2015 1:00,195,55,40,46,23
10/18/2015 2:00,136,52,60,43,13
10/18/2015 3:00,60,49,92,42,10
10/18/2015 4:00,20,47,80,40,6
10/18/2015 5:00,21,47,77,42,5
10/18/2015 6:00,15,48,80,42,10
10/18/2015 7:00,12,46,75,43,8
10/18/2015 8:00,24,38,65,50,18
10/18/2015 9:00,10,42,62,48,18
10/18/2015 10:00,28,33,71,50,17
10/18/2015 11:00,26,32,68,56,17
10/18/2015 12:00,38,26,65,55,31
10/18/2015 13:00,51,24,60,46,28
10/18/2015 14:00,32,24,65,43,19
10/18/2015 15:00,33,27,50,47,30
10/18/2015 16:00,30,29,45,54,30
10/18/2015 17:00,29,29,44,46,38
10/18/2015 18:00,36,31,58,46,45
10/18/2015 19:00,43,34,60,49,43
10/18/2015 20:00,43,40,78,56,50
10/18/2015 21:00,31,48,83,57,56
10/18/2015 22:00,29,49,83,59,85
10/18/2015 23:00,28,41,87,58,123
10/19/2015 0:00,19,34,89,56,147
10/19/2015 1:00,21,31,94,51,155
10/19/2015 2:00,17,38,95,59,116
10/19/2015 3:00,18,34,98,55,126
10/19/2015 4:00,35,36,90,61,134
10/19/2015 5:00,38,43,98,58,119
10/19/2015 6:00,35,43,109,62,104
10/19/2015 7:00,43,41,113,64,104
10/19/2015 8:00,42,39,121,64,90
10/19/2015 9:00,44,29,140,63,85
10/19/2015 10:00,44,27,148,54,82
10/19/2015 11:00,43,26,142,57,46
10/19/2015 12:00,49,23,142,52,71
10/19/2015 13:00,62,26,141,51,57
10/19/2015 14:00,66,27,109,50,53
10/19/2015 15:00,69,29,82,59,47
10/19/2015 16:00,70,35,73,45,47
10/19/2015 17:00,76,43,71,41,45
10/19/2015 18:00,90,50,83,51,48
10/19/2015 19:00,104,58,93,51,59
10/19/2015 20:00,115,59,105,60,75
10/19/2015 21:00,129,46,84,55,88
10/19/2015 22:00,149,41,92,57,77
10/19/2015 23:00,146,40,87,59,84
10/20/2015 0:00,133,40,80,64,63
10/20/2015 1:00,123,39,97,51,76
10/20/2015 2:00,93,40,88,51,40
10/20/2015 3:00,91,42,89,46,17
10/20/2015 4:00,96,42,89,41,14
10/20/2015 5:00,89,37,92,43,21
10/20/2015 6:00,81,52,92,45,28
10/20/2015 7:00,81,41,93,46,27
10/20/2015 8:00,85,38,98,53,28
10/20/2015 9:00,94,35,89,53,38
10/20/2015 10:00,81,37,88,49,57
10/20/2015 11:00,74,36,76,45,64
10/20/2015 12:00,64,29,74,43,88
10/20/2015 13:00,53,22,61,40,90
10/20/2015 14:00,42,24,57,35,91
10/20/2015 15:00,36,17,54,35,186
10/20/2015 16:00,47,26,72,36,189
10/20/2015 17:00,62,29,86,37,120
10/20/2015 18:00,62,31,106,46,40
10/20/2015 19:00,71,33,160,48,44
10/20/2015 20:00,70,37,154,45,62
10/20/2015 21:00,63,35,153,45,61
10/20/2015 22:00,58,29,137,44,56
10/20/2015 23:00,55,35,142,40,55
10/21/2015 0:00,56,33,138,38,52
10/21/2015 1:00,52,30,141,43,65
10/21/2015 2:00,36,31,144,41,71
10/21/2015 3:00,44,46,170,37,70
10/21/2015 4:00,52,41,161,41,76
10/21/2015 5:00,49,45,153,44,89
10/21/2015 6:00,44,35,159,43,70
10/21/2015 7:00,39,41,154,44,67
10/21/2015 8:00,35,36,162,48,74
10/21/2015 9:00,35,34,139,48,78
10/21/2015 10:00,32,35,94,47,107
10/21/2015 11:00,39,32,87,44,132
10/21/2015 12:00,50,31,69,46,98
10/21/2015 13:00,57,35,74,34,101
10/21/2015 14:00,51,36,73,29,143
10/21/2015 15:00,58,34,70,33,123
10/21/2015 16:00,62,38,68,33,127
10/21/2015 17:00,51,41,69,32,115
10/21/2015 18:00,39,50,70,38,104
10/21/2015 19:00,69,55,73,48,112
10/21/2015 20:00,80,61,101,52,125
10/21/2015 21:00,74,63,124,48,154
10/21/2015 22:00,75,62,123,51,187
10/21/2015 23:00,72,61,115,46,170
10/22/2015 0:00,81,73,108,44,163
10/22/2015 1:00,80,76,129,45,178
10/22/2015 2:00,77,68,138,40,179
10/22/2015 3:00,45,65,128,34,215
10/22/2015 4:00,23,62,117,44,193
10/22/2015 5:00,20,59,93,38,164
10/22/2015 6:00,29,53,67,44,146
10/22/2015 7:00,20,55,58,38,150
10/22/2015 8:00,15,59,48,43,144
10/22/2015 9:00,17,57,59,40,152
10/22/2015 10:00,17,60,46,45,163
10/22/2015 11:00,10,68,53,43,178
10/22/2015 12:00,17,67,64,38,160
10/22/2015 13:00,21,80,52,42,135
10/22/2015 14:00,21,90,37,44,103
10/22/2015 15:00,19,95,39,30,87
10/22/2015 16:00,13,102,49,33,84
10/22/2015 17:00,14,108,50,37,123
10/22/2015 18:00,27,114,61,48,74
10/22/2015 19:00,31,111,65,56,98
10/22/2015 20:00,30,96,60,55,94
10/22/2015 21:00,32,84,60,50,101
10/22/2015 22:00,29,62,62,52,129
10/22/2015 23:00,30,42,59,58,147
10/23/2015 0:00,38,41,50,62,172
10/23/2015 1:00,41,45,69,57,133
10/23/2015 2:00,38,41,64,61,120
10/23/2015 3:00,36,50,50,60,137
10/23/2015 4:00,33,52,43,60,155
10/23/2015 5:00,39,48,44,66,162
10/23/2015 6:00,48,40,51,48,158
10/23/2015 7:00,62,41,58,41,159
10/23/2015 8:00,62,36,68,35,141
10/23/2015 9:00,58,36,61,37,131
10/23/2015 10:00,43,37,67,32,114
10/23/2015 11:00,46,38,57,29,84
10/23/2015 12:00,40,43,62,27,87
10/23/2015 13:00,43,45,73,33,58
10/23/2015 14:00,33,46,78,33,54
10/23/2015 15:00,37,37,79,41,-999
10/23/2015 16:00,45,43,71,29,63
10/23/2015 17:00,49,42,65,34,52
10/23/2015 18:00,59,41,60,42,48
10/23/2015 19:00,67,40,57,52,54
10/23/2015 20:00,74,44,48,50,58
10/23/2015 21:00,80,45,44,50,44
10/23/2015 22:00,84,45,50,54,50
10/23/2015 23:00,84,40,62,46,50
10/24/2015 0:00,86,41,61,46,52
10/24/2015 1:00,82,45,63,60,54
10/24/2015 2:00,94,47,68,70,77
10/24/2015 3:00,98,42,66,73,72
10/24/2015 4:00,63,41,69,64,57
10/24/2015 5:00,61,45,64,69,25
10/24/2015 6:00,61,36,68,77,19
10/24/2015 7:00,65,42,63,73,15
10/24/2015 8:00,74,48,69,69,15
10/24/2015 9:00,75,48,75,39,15
10/24/2015 10:00,39,51,69,34,22
10/24/2015 11:00,25,47,92,34,18
10/24/2015 12:00,29,46,92,35,36
10/24/2015 13:00,34,47,101,35,59
10/24/2015 14:00,48,47,94,38,64
10/24/2015 15:00,52,47,86,37,30
10/24/2015 16:00,45,45,78,36,38
10/24/2015 17:00,38,38,76,38,63
10/24/2015 18:00,27,34,65,44,76
10/24/2015 19:00,18,33,59,50,82
10/24/2015 20:00,25,30,58,59,70
10/24/2015 21:00,25,37,45,81,118
10/24/2015 22:00,29,33,54,62,193
10/24/2015 23:00,33,38,54,51,231
10/25/2015 0:00,34,32,50,47,297
10/25/2015 1:00,29,44,43,52,286
10/25/2015 2:00,27,40,38,43,271
10/25/2015 3:00,28,39,48,48,254
10/25/2015 4:00,21,45,51,44,249
10/25/2015 5:00,21,59,54,55,240
10/25/2015 6:00,17,65,51,60,268
10/25/2015 7:00,26,77,52,64,285
10/25/2015 8:00,21,80,64,57,292
10/25/2015 9:00,28,70,55,54,260
10/25/2015 10:00,29,51,66,54,216
10/25/2015 11:00,28,42,55,51,167
10/25/2015 12:00,31,31,56,51,178
10/25/2015 13:00,31,36,92,55,271
10/25/2015 14:00,28,40,67,56,211
10/25/2015 15:00,29,39,58,57,172
10/25/2015 16:00,33,32,48,55,139
10/25/2015 17:00,33,39,50,35,148
10/25/2015 18:00,38,35,62,33,173
10/25/2015 19:00,36,36,54,36,233
10/25/2015 20:00,47,37,60,31,241
10/25/2015 21:00,37,33,55,29,282
10/25/2015 22:00,41,29,51,32,316
10/25/2015 23:00,34,27,56,28,276
10/26/2015 0:00,34,27,56,33,300
10/26/2015 1:00,28,23,52,33,408
10/26/2015 2:00,21,27,67,36,473
10/26/2015 3:00,21,27,62,44,413
10/26/2015 4:00,17,29,65,38,334
10/26/2015 5:00,21,28,60,50,270
10/26/2015 6:00,27,31,39,57,242
10/26/2015 7:00,30,33,57,56,142
10/26/2015 8:00,37,37,80,52,153
10/26/2015 9:00,50,44,66,58,164
10/26/2015 10:00,62,46,46,48,99
10/26/2015 11:00,62,43,35,54,100
10/26/2015 12:00,68,41,25,48,77
10/26/2015 13:00,74,52,10,52,73
10/26/2015 14:00,71,46,15,52,66
